DATETIME,ISIN,PRICE
'2021-12-20','AU0000024044',133.36
'2021-12-28','AU0000024044',133.56
'2022-01-03','AU0000024044',133.63
'2022-01-10','AU0000024044',133.31
'2022-01-17','AU0000024044',133.58
'2022-01-24','AU0000024044',133.36
'2022-01-31','AU0000024044',133.32
'2022-02-07','AU0000024044',133.2
'2022-02-14','AU0000024044',133.46
'2022-02-21','AU0000024044',133.48
'2022-02-28','AU0000024044',133.48
'2022-03-07','AU0000024044',133.31
'2022-03-14','AU0000024044',133.31
'2022-03-21','AU0000024044',133.28
'2022-03-28','AU0000024044',133.53
'2022-04-04','AU0000024044',133.46
'2022-04-11','AU0000024044',133.16
'2022-04-19','AU0000024044',133.31
'2022-04-26','AU0000024044',133.25
'2022-05-02','AU0000024044',133.36
'2022-05-09','AU0000024044',133.37
'2022-05-16','AU0000024044',133.32
'2022-05-23','AU0000024044',133.28
'2022-05-30','AU0000024044',133.45
'2022-06-06','AU0000024044',133.04
'2022-06-14','AU0000024044',133.52
'2022-06-20','AU0000024044',133.53
'2022-06-27','AU0000024044',133.57
'2022-07-04','AU0000024044',133.14
'2022-07-11','AU0000024044',133.27
'2022-07-18','AU0000024044',132.95
'2022-07-25','AU0000024044',134.09
'2022-08-01','AU0000024044',133.48
'2022-08-08','AU0000024044',133.44
'2022-08-15','AU0000024044',133.63
'2022-08-22','AU0000024044',133.41
'2022-08-29','AU0000024044',133.77
'2022-09-05','AU0000024044',133.38
'2022-09-12','AU0000024044',133.03
'2022-09-19','AU0000024044',133.47
'2022-09-26','AU0000024044',133.29
'2022-10-03','AU0000024044',133.4
'2022-10-10','AU0000024044',133.51
'2022-10-17','AU0000024044',133.29
'2022-10-24','AU0000024044',133.24
'2022-10-31','AU0000024044',146.817
'2022-11-07','AU0000024044',133.46
'2022-11-14','AU0000024044',133.19
'2022-11-21','AU0000024044',133.14
'2022-11-28','AU0000024044',133.97
'2022-12-05','AU0000024044',133.31
'2022-12-12','AU0000024044',133.58
'2022-12-19','AU0000024044',133.48
'2022-12-27','AU0000024044',133.57
'2023-01-02','AU0000024044',133.73
'2023-01-09','AU0000024044',133.51
'2023-01-16','AU0000024044',133.28
'2023-01-23','AU0000024044',132.92
'2023-01-30','AU0000024044',133.27
'2023-02-06','AU0000024044',133.72
'2023-02-13','AU0000024044',133.65
'2023-02-20','AU0000024044',133.6
'2023-02-27','AU0000024044',133.31
'2023-03-06','AU0000024044',133.58
'2023-03-13','AU0000024044',133.11
'2023-03-20','AU0000024044',133.3
'2023-03-27','AU0000024044',133.39
'2023-04-03','AU0000024044',133.47
'2023-04-11','AU0000024044',133.71
'2023-04-17','AU0000024044',133.57
'2023-04-24','AU0000024044',133.56
'2023-05-01','AU0000024044',133.39
'2023-05-08','AU0000024044',133.55
'2023-05-15','AU0000024044',133.28
'2023-05-22','AU0000024044',133.27
'2023-05-29','AU0000024044',133.69
'2023-06-05','AU0000024044',133.3
'2023-06-13','AU0000024044',133.46
'2023-06-19','AU0000024044',133.15
'2023-06-26','AU0000024044',133.31
'2023-07-03','AU0000024044',133.53
'2023-07-10','AU0000024044',133.2
'2023-07-17','AU0000024044',133.45
'2023-07-24','AU0000024044',133.52
'2023-07-31','AU0000024044',133.35
'2023-08-07','AU0000024044',133.24
'2023-08-14','AU0000024044',133.67
'2023-08-21','AU0000024044',133.42
'2023-08-28','AU0000024044',133.33
'2023-08-31','AU0000024044',133.24
'2018-10-08','AU000XCLWA06',140.11
'2018-10-15','AU000XCLWA06',140.03
'2018-10-22','AU000XCLWA06',139.99
'2018-10-29','AU000XCLWA06',140.18
'2018-11-05','AU000XCLWA06',140.05
'2018-11-12','AU000XCLWA06',140.08
'2018-11-19','AU000XCLWA06',140.21
'2018-11-26','AU000XCLWA06',140.23
'2018-12-03','AU000XCLWA06',139.97
'2018-12-10','AU000XCLWA06',140.02
'2018-12-17','AU000XCLWA06',140.22
'2018-12-24','AU000XCLWA06',140.18
'2018-12-31','AU000XCLWA06',140.19
'2019-01-07','AU000XCLWA06',140.35
'2019-01-14','AU000XCLWA06',140.07
'2019-01-21','AU000XCLWA06',140.29
'2019-01-28','AU000XCLWA06',140.16
'2019-02-04','AU000XCLWA06',140.26
'2019-02-11','AU000XCLWA06',139.97
'2019-02-18','AU000XCLWA06',140.11
'2019-02-25','AU000XCLWA06',140.29
'2019-03-04','AU000XCLWA06',140.1
'2019-03-11','AU000XCLWA06',140.24
'2019-03-18','AU000XCLWA06',140.02
'2019-03-25','AU000XCLWA06',140.12
'2019-04-01','AU000XCLWA06',140.05
'2019-04-08','AU000XCLWA06',140.28
'2019-04-15','AU000XCLWA06',140.13
'2019-04-23','AU000XCLWA06',140.41
'2019-04-29','AU000XCLWA06',140.11
'2019-05-06','AU000XCLWA06',139.97
'2019-05-13','AU000XCLWA06',140.12
'2019-05-20','AU000XCLWA06',140.07
'2019-05-27','AU000XCLWA06',140.31
'2019-06-03','AU000XCLWA06',140.12
'2019-06-10','AU000XCLWA06',140.22
'2019-06-17','AU000XCLWA06',140.19
'2019-06-24','AU000XCLWA06',140.25
'2019-07-01','AU000XCLWA06',140.21
'2019-07-08','AU000XCLWA06',140.12
'2019-07-15','AU000XCLWA06',140.27
'2019-07-22','AU000XCLWA06',140.28
'2019-07-29','AU000XCLWA06',140.06
'2019-08-05','AU000XCLWA06',140.06
'2019-08-12','AU000XCLWA06',139.97
'2019-08-19','AU000XCLWA06',140.25
'2019-08-26','AU000XCLWA06',140.29
'2019-09-02','AU000XCLWA06',140.29
'2019-09-09','AU000XCLWA06',140.36
'2019-09-16','AU000XCLWA06',140.25
'2019-09-23','AU000XCLWA06',140.05
'2019-09-30','AU000XCLWA06',140.14
'2019-10-07','AU000XCLWA06',139.91
'2019-10-14','AU000XCLWA06',139.9
'2019-10-21','AU000XCLWA06',140.45
'2019-10-28','AU000XCLWA06',140.17
'2019-11-04','AU000XCLWA06',140.18
'2019-11-11','AU000XCLWA06',139.88
'2019-11-18','AU000XCLWA06',140.07
'2019-11-25','AU000XCLWA06',140.14
'2019-12-02','AU000XCLWA06',140.05
'2019-12-09','AU000XCLWA06',139.89
'2019-12-16','AU000XCLWA06',140.28
'2019-12-23','AU000XCLWA06',140.25
'2019-12-30','AU000XCLWA06',140.21
'2020-01-06','AU000XCLWA06',139.92
'2020-01-13','AU000XCLWA06',140.07
'2020-01-20','AU000XCLWA06',139.93
'2020-01-27','AU000XCLWA06',140.15
'2020-02-03','AU000XCLWA06',140.17
'2020-02-10','AU000XCLWA06',140.11
'2020-02-17','AU000XCLWA06',140.23
'2020-02-24','AU000XCLWA06',140.26
'2020-03-02','AU000XCLWA06',140.29
'2020-03-09','AU000XCLWA06',140.0
'2020-03-16','AU000XCLWA06',140.11
'2020-03-23','AU000XCLWA06',140.29
'2020-03-30','AU000XCLWA06',140.26
'2020-04-06','AU000XCLWA06',140.3
'2020-04-13','AU000XCLWA06',139.43
'2020-04-20','AU000XCLWA06',139.8
'2020-04-27','AU000XCLWA06',140.58
'2020-05-04','AU000XCLWA06',140.24
'2020-05-11','AU000XCLWA06',139.87
'2020-05-18','AU000XCLWA06',140.21
'2020-05-25','AU000XCLWA06',140.17
'2020-06-01','AU000XCLWA06',140.15
'2020-06-08','AU000XCLWA06',140.05
'2020-06-15','AU000XCLWA06',140.11
'2020-06-22','AU000XCLWA06',140.15
'2020-06-29','AU000XCLWA06',140.09
'2020-07-06','AU000XCLWA06',139.8
'2020-07-13','AU000XCLWA06',140.45
'2020-07-20','AU000XCLWA06',140.13
'2020-07-27','AU000XCLWA06',140.15
'2020-08-03','AU000XCLWA06',139.96
'2020-08-10','AU000XCLWA06',140.2
'2020-08-17','AU000XCLWA06',140.07
'2020-08-24','AU000XCLWA06',140.17
'2020-08-31','AU000XCLWA06',140.23
'2020-09-07','AU000XCLWA06',140.11
'2020-09-14','AU000XCLWA06',139.99
'2020-09-21','AU000XCLWA06',140.23
'2020-09-28','AU000XCLWA06',139.95
'2020-10-05','AU000XCLWA06',140.17
'2020-10-12','AU000XCLWA06',140.17
'2020-10-19','AU000XCLWA06',140.12
'2020-10-26','AU000XCLWA06',140.2
'2020-11-02','AU000XCLWA06',140.08
'2020-11-09','AU000XCLWA06',140.13
'2020-11-16','AU000XCLWA06',140.23
'2020-11-23','AU000XCLWA06',139.98
'2020-11-30','AU000XCLWA06',140.16
'2020-12-07','AU000XCLWA06',140.2
'2020-12-14','AU000XCLWA06',139.91
'2020-12-21','AU000XCLWA06',140.15
'2020-12-29','AU000XCLWA06',140.06
'2021-01-04','AU000XCLWA06',139.95
'2021-01-11','AU000XCLWA06',140.2
'2021-01-18','AU000XCLWA06',140.11
'2021-01-25','AU000XCLWA06',140.1
'2021-02-01','AU000XCLWA06',140.15
'2021-02-08','AU000XCLWA06',139.85
'2021-02-15','AU000XCLWA06',140.05
'2021-02-22','AU000XCLWA06',140.03
'2021-03-01','AU000XCLWA06',140.13
'2021-03-08','AU000XCLWA06',139.95
'2021-03-15','AU000XCLWA06',140.1
'2021-03-22','AU000XCLWA06',139.95
'2021-03-29','AU000XCLWA06',139.47
'2021-04-05','AU000XCLWA06',140.18
'2021-04-12','AU000XCLWA06',140.28
'2021-04-19','AU000XCLWA06',139.93
'2021-04-26','AU000XCLWA06',140.33
'2021-05-03','AU000XCLWA06',140.04
'2021-05-10','AU000XCLWA06',140.2
'2021-05-17','AU000XCLWA06',140.11
'2021-05-24','AU000XCLWA06',140.12
'2021-05-31','AU000XCLWA06',140.08
'2021-06-07','AU000XCLWA06',140.2
'2021-06-14','AU000XCLWA06',140.0
'2021-06-21','AU000XCLWA06',140.2
'2021-06-28','AU000XCLWA06',140.16
'2021-07-05','AU000XCLWA06',140.21
'2021-07-12','AU000XCLWA06',140.28
'2021-07-19','AU000XCLWA06',140.15
'2021-07-26','AU000XCLWA06',140.05
'2021-08-02','AU000XCLWA06',140.31
'2021-08-09','AU000XCLWA06',140.25
'2021-08-16','AU000XCLWA06',140.36
'2021-08-23','AU000XCLWA06',140.02
'2021-08-30','AU000XCLWA06',140.15
'2021-09-06','AU000XCLWA06',140.09
'2021-09-13','AU000XCLWA06',140.11
'2021-09-20','AU000XCLWA06',140.31
'2021-09-27','AU000XCLWA06',139.98
'2021-10-04','AU000XCLWA06',140.04
'2021-10-11','AU000XCLWA06',140.07
'2021-10-18','AU000XCLWA06',140.02
'2021-10-25','AU000XCLWA06',139.99
'2021-11-01','AU000XCLWA06',139.99
'2021-11-08','AU000XCLWA06',139.88
'2021-11-15','AU000XCLWA06',140.17
'2021-11-22','AU000XCLWA06',139.96
'2021-11-29','AU000XCLWA06',140.03
'2021-12-06','AU000XCLWA06',140.29
'2021-12-13','AU000XCLWA06',140.16
'2021-12-20','AU000XCLWA06',140.05
'2021-12-28','AU000XCLWA06',140.24
'2022-01-03','AU000XCLWA06',140.33
'2022-01-10','AU000XCLWA06',139.99
'2022-01-17','AU000XCLWA06',140.26
'2022-01-24','AU000XCLWA06',140.05
'2022-01-31','AU000XCLWA06',139.98
'2022-02-07','AU000XCLWA06',139.88
'2022-02-14','AU000XCLWA06',140.13
'2022-02-21','AU000XCLWA06',140.15
'2022-02-28','AU000XCLWA06',140.16
'2022-03-07','AU000XCLWA06',139.97
'2022-03-14','AU000XCLWA06',139.99
'2022-03-21','AU000XCLWA06',139.93
'2022-03-28','AU000XCLWA06',140.22
'2022-04-04','AU000XCLWA06',140.15
'2022-04-11','AU000XCLWA06',139.83
'2022-04-19','AU000XCLWA06',139.95
'2022-04-26','AU000XCLWA06',139.89
'2022-05-02','AU000XCLWA06',140.04
'2022-05-09','AU000XCLWA06',140.03
'2022-05-16','AU000XCLWA06',140.0
'2022-05-23','AU000XCLWA06',139.92
'2022-05-30','AU000XCLWA06',140.13
'2022-06-06','AU000XCLWA06',139.67
'2022-06-14','AU000XCLWA06',140.19
'2022-06-20','AU000XCLWA06',140.21
'2022-06-27','AU000XCLWA06',140.24
'2022-07-04','AU000XCLWA06',139.8
'2022-07-11','AU000XCLWA06',139.93
'2022-07-18','AU000XCLWA06',139.57
'2022-07-25','AU000XCLWA06',140.73
'2022-08-01','AU000XCLWA06',140.27
'2022-08-08','AU000XCLWA06',140.11
'2022-08-15','AU000XCLWA06',140.29
'2022-08-22','AU000XCLWA06',140.1
'2022-08-29','AU000XCLWA06',140.48
'2022-09-05','AU000XCLWA06',140.06
'2022-09-12','AU000XCLWA06',139.75
'2022-09-19','AU000XCLWA06',140.09
'2022-09-26','AU000XCLWA06',139.92
'2022-10-03','AU000XCLWA06',140.05
'2022-10-10','AU000XCLWA06',140.22
'2022-10-17','AU000XCLWA06',139.95
'2022-10-24','AU000XCLWA06',139.91
'2022-10-31','AU000XCLWA06',154.088
'2022-11-07','AU000XCLWA06',140.19
'2022-11-14','AU000XCLWA06',139.87
'2022-11-21','AU000XCLWA06',139.81
'2022-11-28','AU000XCLWA06',140.7
'2022-12-05','AU000XCLWA06',139.91
'2022-12-12','AU000XCLWA06',140.32
'2022-12-19','AU000XCLWA06',140.17
'2022-12-27','AU000XCLWA06',140.25
'2023-01-02','AU000XCLWA06',140.43
'2023-01-09','AU000XCLWA06',140.18
'2023-01-16','AU000XCLWA06',139.98
'2023-01-23','AU000XCLWA06',139.56
'2023-01-30','AU000XCLWA06',139.92
'2023-02-06','AU000XCLWA06',140.39
'2023-02-13','AU000XCLWA06',140.35
'2023-02-20','AU000XCLWA06',140.36
'2023-02-27','AU000XCLWA06',139.94
'2023-03-06','AU000XCLWA06',140.29
'2023-03-13','AU000XCLWA06',139.76
'2023-03-20','AU000XCLWA06',139.97
'2023-03-27','AU000XCLWA06',140.06
'2023-04-03','AU000XCLWA06',140.21
'2023-04-11','AU000XCLWA06',140.36
'2023-04-17','AU000XCLWA06',140.28
'2023-04-24','AU000XCLWA06',140.34
'2023-05-01','AU000XCLWA06',140.08
'2023-05-08','AU000XCLWA06',140.24
'2023-05-15','AU000XCLWA06',139.94
'2023-05-22','AU000XCLWA06',139.92
'2023-05-29','AU000XCLWA06',140.38
'2023-06-05','AU000XCLWA06',139.99
'2023-06-13','AU000XCLWA06',140.14
'2023-06-19','AU000XCLWA06',139.82
'2023-06-26','AU000XCLWA06',139.99
'2023-07-03','AU000XCLWA06',140.2
'2023-07-10','AU000XCLWA06',139.81
'2023-07-17','AU000XCLWA06',140.08
'2023-07-24','AU000XCLWA06',140.18
'2023-07-31','AU000XCLWA06',140.09
'2023-08-07','AU000XCLWA06',139.85
'2023-08-14','AU000XCLWA06',140.4
'2023-08-21','AU000XCLWA06',140.1
'2023-08-28','AU000XCLWA06',140.03
'2023-08-31','AU000XCLWA06',139.94
'2018-10-08','AU000XCLWAF4',155.55
'2018-10-15','AU000XCLWAF4',155.67
'2018-10-22','AU000XCLWAF4',155.56
'2018-10-29','AU000XCLWAF4',155.77
'2018-11-05','AU000XCLWAF4',155.64
'2018-11-12','AU000XCLWAF4',155.66
'2018-11-19','AU000XCLWAF4',155.79
'2018-11-26','AU000XCLWAF4',155.86
'2018-12-03','AU000XCLWAF4',155.55
'2018-12-10','AU000XCLWAF4',155.59
'2018-12-17','AU000XCLWAF4',155.84
'2018-12-24','AU000XCLWAF4',155.76
'2018-12-31','AU000XCLWAF4',155.8
'2019-01-07','AU000XCLWAF4',155.96
'2019-01-14','AU000XCLWAF4',155.63
'2019-01-21','AU000XCLWAF4',155.83
'2019-01-28','AU000XCLWAF4',155.78
'2019-02-04','AU000XCLWAF4',155.88
'2019-02-11','AU000XCLWAF4',155.56
'2019-02-18','AU000XCLWAF4',155.7
'2019-02-25','AU000XCLWAF4',155.86
'2019-03-04','AU000XCLWAF4',155.71
'2019-03-11','AU000XCLWAF4',155.88
'2019-03-18','AU000XCLWAF4',155.69
'2019-03-25','AU000XCLWAF4',155.71
'2019-04-01','AU000XCLWAF4',155.63
'2019-04-08','AU000XCLWAF4',155.9
'2019-04-15','AU000XCLWAF4',155.77
'2019-04-23','AU000XCLWAF4',156.03
'2019-04-29','AU000XCLWAF4',155.68
'2019-05-06','AU000XCLWAF4',155.53
'2019-05-13','AU000XCLWAF4',155.72
'2019-05-20','AU000XCLWAF4',155.62
'2019-05-27','AU000XCLWAF4',155.94
'2019-06-03','AU000XCLWAF4',155.73
'2019-06-10','AU000XCLWAF4',155.71
'2019-06-17','AU000XCLWAF4',155.85
'2019-06-24','AU000XCLWAF4',155.71
'2019-07-01','AU000XCLWAF4',156.02
'2019-07-08','AU000XCLWAF4',155.69
'2019-07-15','AU000XCLWAF4',155.86
'2019-07-22','AU000XCLWAF4',155.85
'2019-07-29','AU000XCLWAF4',155.62
'2019-08-05','AU000XCLWAF4',155.69
'2019-08-12','AU000XCLWAF4',155.54
'2019-08-19','AU000XCLWAF4',155.86
'2019-08-26','AU000XCLWAF4',155.9
'2019-09-02','AU000XCLWAF4',155.9
'2019-09-09','AU000XCLWAF4',155.94
'2019-09-16','AU000XCLWAF4',155.76
'2019-09-23','AU000XCLWAF4',155.76
'2019-09-30','AU000XCLWAF4',155.65
'2019-10-07','AU000XCLWAF4',155.46
'2019-10-14','AU000XCLWAF4',155.54
'2019-10-21','AU000XCLWAF4',155.88
'2019-10-28','AU000XCLWAF4',155.89
'2019-11-04','AU000XCLWAF4',155.76
'2019-11-11','AU000XCLWAF4',155.42
'2019-11-18','AU000XCLWAF4',155.67
'2019-11-25','AU000XCLWAF4',155.73
'2019-12-02','AU000XCLWAF4',155.6
'2019-12-09','AU000XCLWAF4',155.49
'2019-12-16','AU000XCLWAF4',155.91
'2019-12-23','AU000XCLWAF4',155.81
'2019-12-30','AU000XCLWAF4',155.75
'2020-01-06','AU000XCLWAF4',155.56
'2020-01-13','AU000XCLWAF4',155.66
'2020-01-20','AU000XCLWAF4',155.49
'2020-01-27','AU000XCLWAF4',155.74
'2020-02-03','AU000XCLWAF4',155.76
'2020-02-10','AU000XCLWAF4',155.72
'2020-02-17','AU000XCLWAF4',155.81
'2020-02-24','AU000XCLWAF4',155.84
'2020-03-02','AU000XCLWAF4',155.89
'2020-03-09','AU000XCLWAF4',155.59
'2020-03-16','AU000XCLWAF4',155.67
'2020-03-23','AU000XCLWAF4',155.88
'2020-03-30','AU000XCLWAF4',155.86
'2020-04-06','AU000XCLWAF4',155.97
'2020-04-13','AU000XCLWAF4',155.22
'2020-04-20','AU000XCLWAF4',155.44
'2020-04-27','AU000XCLWAF4',156.08
'2020-05-04','AU000XCLWAF4',155.95
'2020-05-11','AU000XCLWAF4',155.49
'2020-05-18','AU000XCLWAF4',155.79
'2020-05-25','AU000XCLWAF4',155.61
'2020-06-01','AU000XCLWAF4',155.8
'2020-06-08','AU000XCLWAF4',155.53
'2020-06-15','AU000XCLWAF4',155.75
'2020-06-22','AU000XCLWAF4',155.78
'2020-06-29','AU000XCLWAF4',155.69
'2020-07-06','AU000XCLWAF4',155.41
'2020-07-13','AU000XCLWAF4',156.03
'2020-07-20','AU000XCLWAF4',155.73
'2020-07-27','AU000XCLWAF4',155.73
'2020-08-03','AU000XCLWAF4',155.59
'2020-08-10','AU000XCLWAF4',155.77
'2020-08-17','AU000XCLWAF4',155.69
'2020-08-24','AU000XCLWAF4',155.7
'2020-08-31','AU000XCLWAF4',155.82
'2020-09-07','AU000XCLWAF4',155.67
'2020-09-14','AU000XCLWAF4',155.55
'2020-09-21','AU000XCLWAF4',155.81
'2020-09-28','AU000XCLWAF4',155.55
'2020-10-05','AU000XCLWAF4',155.74
'2020-10-12','AU000XCLWAF4',155.79
'2020-10-19','AU000XCLWAF4',155.68
'2020-10-26','AU000XCLWAF4',155.79
'2020-11-02','AU000XCLWAF4',155.69
'2020-11-09','AU000XCLWAF4',155.73
'2020-11-16','AU000XCLWAF4',155.88
'2020-11-23','AU000XCLWAF4',155.54
'2020-11-30','AU000XCLWAF4',155.75
'2020-12-07','AU000XCLWAF4',155.8
'2020-12-14','AU000XCLWAF4',155.52
'2020-12-21','AU000XCLWAF4',155.74
'2020-12-29','AU000XCLWAF4',155.65
'2021-01-04','AU000XCLWAF4',155.56
'2021-01-11','AU000XCLWAF4',155.73
'2021-01-18','AU000XCLWAF4',155.69
'2021-01-25','AU000XCLWAF4',155.71
'2021-02-01','AU000XCLWAF4',155.73
'2021-02-08','AU000XCLWAF4',155.52
'2021-02-15','AU000XCLWAF4',155.77
'2021-02-22','AU000XCLWAF4',155.65
'2021-03-01','AU000XCLWAF4',155.64
'2021-03-08','AU000XCLWAF4',155.59
'2021-03-15','AU000XCLWAF4',155.61
'2021-03-22','AU000XCLWAF4',155.47
'2021-03-29','AU000XCLWAF4',155.04
'2021-04-05','AU000XCLWAF4',155.73
'2021-04-12','AU000XCLWAF4',155.9
'2021-04-19','AU000XCLWAF4',155.49
'2021-04-26','AU000XCLWAF4',155.98
'2021-05-03','AU000XCLWAF4',155.57
'2021-05-10','AU000XCLWAF4',155.8
'2021-05-17','AU000XCLWAF4',155.73
'2021-05-24','AU000XCLWAF4',155.7
'2021-05-31','AU000XCLWAF4',155.68
'2021-06-07','AU000XCLWAF4',155.81
'2021-06-14','AU000XCLWAF4',155.54
'2021-06-21','AU000XCLWAF4',155.81
'2021-06-28','AU000XCLWAF4',155.76
'2021-07-05','AU000XCLWAF4',155.8
'2021-07-12','AU000XCLWAF4',155.88
'2021-07-19','AU000XCLWAF4',155.61
'2021-07-26','AU000XCLWAF4',155.67
'2021-08-02','AU000XCLWAF4',155.87
'2021-08-09','AU000XCLWAF4',155.81
'2021-08-16','AU000XCLWAF4',155.95
'2021-08-23','AU000XCLWAF4',155.72
'2021-08-30','AU000XCLWAF4',155.72
'2021-09-06','AU000XCLWAF4',155.65
'2021-09-13','AU000XCLWAF4',155.72
'2021-09-20','AU000XCLWAF4',155.91
'2021-09-27','AU000XCLWAF4',155.56
'2021-10-04','AU000XCLWAF4',155.59
'2021-10-11','AU000XCLWAF4',155.69
'2021-10-18','AU000XCLWAF4',155.64
'2021-10-25','AU000XCLWAF4',155.54
'2021-11-01','AU000XCLWAF4',155.6
'2021-11-08','AU000XCLWAF4',155.39
'2021-11-15','AU000XCLWAF4',155.75
'2021-11-22','AU000XCLWAF4',155.51
'2021-11-29','AU000XCLWAF4',155.47
'2021-12-06','AU000XCLWAF4',155.98
'2021-12-13','AU000XCLWAF4',155.66
'2021-12-20','AU000XCLWAF4',155.69
'2021-12-28','AU000XCLWAF4',155.78
'2022-01-03','AU000XCLWAF4',155.96
'2022-01-10','AU000XCLWAF4',155.63
'2022-01-17','AU000XCLWAF4',155.82
'2022-01-24','AU000XCLWAF4',155.66
'2022-01-31','AU000XCLWAF4',155.57
'2022-02-07','AU000XCLWAF4',155.36
'2022-02-14','AU000XCLWAF4',155.71
'2022-02-21','AU000XCLWAF4',155.71
'2022-02-28','AU000XCLWAF4',155.71
'2022-03-07','AU000XCLWAF4',155.52
'2022-03-14','AU000XCLWAF4',155.54
'2022-03-21','AU000XCLWAF4',155.54
'2022-03-28','AU000XCLWAF4',155.69
'2022-04-04','AU000XCLWAF4',155.86
'2022-04-11','AU000XCLWAF4',155.33
'2022-04-19','AU000XCLWAF4',155.46
'2022-04-26','AU000XCLWAF4',155.38
'2022-05-02','AU000XCLWAF4',155.6
'2022-05-09','AU000XCLWAF4',155.53
'2022-05-16','AU000XCLWAF4',155.67
'2022-05-23','AU000XCLWAF4',155.48
'2022-05-30','AU000XCLWAF4',155.63
'2022-06-06','AU000XCLWAF4',155.25
'2022-06-14','AU000XCLWAF4',155.83
'2022-06-20','AU000XCLWAF4',155.84
'2022-06-27','AU000XCLWAF4',155.78
'2022-07-04','AU000XCLWAF4',155.34
'2022-07-11','AU000XCLWAF4',155.45
'2022-07-18','AU000XCLWAF4',155.02
'2022-07-25','AU000XCLWAF4',156.32
'2022-08-01','AU000XCLWAF4',155.9
'2022-08-08','AU000XCLWAF4',155.76
'2022-08-15','AU000XCLWAF4',155.86
'2022-08-22','AU000XCLWAF4',155.68
'2022-08-29','AU000XCLWAF4',156.28
'2022-09-05','AU000XCLWAF4',155.64
'2022-09-12','AU000XCLWAF4',155.2
'2022-09-19','AU000XCLWAF4',155.76
'2022-09-26','AU000XCLWAF4',155.43
'2022-10-03','AU000XCLWAF4',155.64
'2022-10-10','AU000XCLWAF4',155.77
'2022-10-17','AU000XCLWAF4',155.49
'2022-10-24','AU000XCLWAF4',155.4
'2022-10-31','AU000XCLWAF4',171.325
'2022-11-07','AU000XCLWAF4',155.79
'2022-11-14','AU000XCLWAF4',155.47
'2022-11-21','AU000XCLWAF4',155.41
'2022-11-28','AU000XCLWAF4',156.37
'2022-12-05','AU000XCLWAF4',155.55
'2022-12-12','AU000XCLWAF4',156.04
'2022-12-19','AU000XCLWAF4',155.75
'2022-12-27','AU000XCLWAF4',155.75
'2023-01-02','AU000XCLWAF4',156.06
'2023-01-09','AU000XCLWAF4',155.68
'2023-01-16','AU000XCLWAF4',155.57
'2023-01-23','AU000XCLWAF4',155.12
'2023-01-30','AU000XCLWAF4',155.41
'2023-02-06','AU000XCLWAF4',156.04
'2023-02-13','AU000XCLWAF4',156.03
'2023-02-20','AU000XCLWAF4',156.01
'2023-02-27','AU000XCLWAF4',155.47
'2023-03-06','AU000XCLWAF4',155.96
'2023-03-13','AU000XCLWAF4',155.22
